parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
75204023,"Lima beans, from canned",2047,"Salt, table, iodized",0.8
75204023,"Lima beans, from canned",4321,"Oil, table fat, averaged",3
75204023,"Lima beans, from canned",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",100
75204024,"Beans, lima, immature, cooked, NS as to form, made with oil",2047,"Salt, table",1
75204024,"Beans, lima, immature, cooked, NS as to form, made with oil",4322,"Vegetable oil, averaged",4.542
75204024,"Beans, lima, immature, cooked, NS as to form, made with oil",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204025,"Beans, lima, immature, cooked, NS as to form, made with butter",1001,"Butter, salted",4.729
75204025,"Beans, lima, immature, cooked, NS as to form, made with butter",2047,"Salt, table",1
75204025,"Beans, lima, immature, cooked, NS as to form, made with butter",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204026,"Beans, lima, immature, cooked, NS as to form, made with margarine",2047,"Salt, table",1
75204026,"Beans, lima, immature, cooked, NS as to form, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204026,"Beans, lima, immature, cooked, NS as to form, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204026,"Beans, lima, immature, cooked, NS as to form, made with margarine",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204027,"Beans, lima, immature, cooked, from fresh, made with oil",2047,"Salt, table",1
75204027,"Beans, lima, immature, cooked, from fresh, made with oil",4322,"Vegetable oil, averaged",4.542
75204027,"Beans, lima, immature, cooked, from fresh, made with oil",11032,"Lima beans, immature seeds, cooked, boiled, drained, without salt",170
75204028,"Beans, lima, immature, cooked, from fresh, made with butter",1001,"Butter, salted",4.729
75204028,"Beans, lima, immature, cooked, from fresh, made with butter",2047,"Salt, table",1
75204028,"Beans, lima, immature, cooked, from fresh, made with butter",11032,"Lima beans, immature seeds, cooked, boiled, drained, without salt",170
75204029,"Beans, lima, immature, cooked, from fresh, made with margarine",2047,"Salt, table",1
75204029,"Beans, lima, immature, cooked, from fresh, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204029,"Beans, lima, immature, cooked, from fresh, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204029,"Beans, lima, immature, cooked, from fresh, made with margarine",11032,"Lima beans, immature seeds, cooked, boiled, drained, without salt",170
75204030,"Beans, lima, immature, cooked, from frozen, made with oil",2047,"Salt, table",1
75204030,"Beans, lima, immature, cooked, from frozen, made with oil",4322,"Vegetable oil, averaged",4.542
75204030,"Beans, lima, immature, cooked, from frozen, made with oil",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204031,"Beans, lima, immature, cooked, from frozen, made with butter",1001,"Butter, salted",4.729
75204031,"Beans, lima, immature, cooked, from frozen, made with butter",2047,"Salt, table",1
75204031,"Beans, lima, immature, cooked, from frozen, made with butter",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204032,"Beans, lima, immature, cooked, from frozen, made with margarine",2047,"Salt, table",1
75204032,"Beans, lima, immature, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204032,"Beans, lima, immature, cooked, from frozen, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204032,"Beans, lima, immature, cooked, from frozen, made with margarine",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204033,"Beans, lima, immature, cooked, from canned, made with oil",2047,"Salt, table",1
75204033,"Beans, lima, immature, cooked, from canned, made with oil",4322,"Vegetable oil, averaged",4.542
75204033,"Beans, lima, immature, cooked, from canned, made with oil",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204034,"Beans, lima, immature, cooked, from canned, made with butter",1001,"Butter, salted",4.729
75204034,"Beans, lima, immature, cooked, from canned, made with butter",2047,"Salt, table",1
75204034,"Beans, lima, immature, cooked, from canned, made with butter",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204035,"Beans, lima, immature, cooked, from canned, made with margarine",2047,"Salt, table",1
75204035,"Beans, lima, immature, cooked, from canned, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204035,"Beans, lima, immature, cooked, from canned, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204035,"Beans, lima, immature, cooked, from canned, made with margarine",11038,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",170
75204960,"Beans, string, cooked, NS as to form, NS as to color, made with oil",2047,"Salt, table",1
75204960,"Beans, string, cooked, NS as to form, NS as to color, made with oil",4322,"Vegetable oil, averaged",4.542
75204960,"Beans, string, cooked, NS as to form, NS as to color, made with oil",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204961,"Beans, string, cooked, NS as to form, NS as to color, made with butter",1001,"Butter, salted",4.729
75204961,"Beans, string, cooked, NS as to form, NS as to color, made with butter",2047,"Salt, table",1
75204961,"Beans, string, cooked, NS as to form, NS as to color, made with butter",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204962,"Beans, string, cooked, NS as to form, NS as to color, made with margarine",2047,"Salt, table",1
75204962,"Beans, string, cooked, NS as to form, NS as to color, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204962,"Beans, string, cooked, NS as to form, NS as to color, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204962,"Beans, string, cooked, NS as to form, NS as to color, made with margarine",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204963,"Beans, string, cooked, from fresh, NS as to color, made with oil",2047,"Salt, table",1
75204963,"Beans, string, cooked, from fresh, NS as to color, made with oil",4322,"Vegetable oil, averaged",4.542
75204963,"Beans, string, cooked, from fresh, NS as to color, made with oil",11053,"Beans, snap, green, cooked, boiled, drained, without salt",125
75204964,"Beans, string, cooked, from fresh, NS as to color, made with butter",1001,"Butter, salted",4.729
75204964,"Beans, string, cooked, from fresh, NS as to color, made with butter",2047,"Salt, table",1
75204964,"Beans, string, cooked, from fresh, NS as to color, made with butter",11053,"Beans, snap, green, cooked, boiled, drained, without salt",125
75204965,"Beans, string, cooked, from fresh, NS as to color, made with margarine",2047,"Salt, table",1
75204965,"Beans, string, cooked, from fresh, NS as to color, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204965,"Beans, string, cooked, from fresh, NS as to color, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204965,"Beans, string, cooked, from fresh, NS as to color, made with margarine",11053,"Beans, snap, green, cooked, boiled, drained, without salt",125
75204966,"Beans, string, cooked, from frozen, NS as to color, made with oil",2047,"Salt, table",1
75204966,"Beans, string, cooked, from frozen, NS as to color, made with oil",4322,"Vegetable oil, averaged",4.542
75204966,"Beans, string, cooked, from frozen, NS as to color, made with oil",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204967,"Beans, string, cooked, from frozen, NS as to color, made with butter",1001,"Butter, salted",4.729
75204967,"Beans, string, cooked, from frozen, NS as to color, made with butter",2047,"Salt, table",1
75204967,"Beans, string, cooked, from frozen, NS as to color, made with butter",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204968,"Beans, string, cooked, from frozen, NS as to color, made with margarine",2047,"Salt, table",1
75204968,"Beans, string, cooked, from frozen, NS as to color, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204968,"Beans, string, cooked, from frozen, NS as to color, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204968,"Beans, string, cooked, from frozen, NS as to color, made with margarine",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204969,"Beans, string, cooked, from canned, NS as to color, made with oil",2047,"Salt, table",0.4
75204969,"Beans, string, cooked, from canned, NS as to color, made with oil",4322,"Vegetable oil, averaged",4.542
75204969,"Beans, string, cooked, from canned, NS as to color, made with oil",11056,"Beans, snap, green, canned, regular pack, drained solids",153
75204970,"Beans, string, cooked, from canned, NS as to color, made with butter",1001,"Butter, salted",4.729
75204970,"Beans, string, cooked, from canned, NS as to color, made with butter",2047,"Salt, table",0.4
75204970,"Beans, string, cooked, from canned, NS as to color, made with butter",11056,"Beans, snap, green, canned, regular pack, drained solids",153
75204971,"Beans, string, cooked, from canned, NS as to color, made with margarine",2047,"Salt, table",0.4
75204971,"Beans, string, cooked, from canned, NS as to color, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
75204971,"Beans, string, cooked, from canned, NS as to color, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
75204971,"Beans, string, cooked, from canned, NS as to color, made with margarine",11056,"Beans, snap, green, canned, regular pack, drained solids",153
75204980,"Beans, string, cooked, NS as to form, NS as to color, fat added in cooking, NS as to type of fat",2047,"Salt, table",1
75204980,"Beans, string, cooked, NS as to form, NS as to color, fat added in cooking, NS as to type of fat",4323,"Table fat, averaged",4.729
75204980,"Beans, string, cooked, NS as to form, NS as to color, fat added in cooking, NS as to type of fat",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204981,"Beans, string, cooked, from fresh, NS as to color, fat added in cooking, NS as to type of fat",2047,"Salt, table",1
75204981,"Beans, string, cooked, from fresh, NS as to color, fat added in cooking, NS as to type of fat",4323,"Table fat, averaged",4.729
75204981,"Beans, string, cooked, from fresh, NS as to color, fat added in cooking, NS as to type of fat",11053,"Beans, snap, green, cooked, boiled, drained, without salt",125
75204982,"Beans, string, cooked, from frozen, NS as to color, fat added in cooking, NS as to type of fat",2047,"Salt, table",1
75204982,"Beans, string, cooked, from frozen, NS as to color, fat added in cooking, NS as to type of fat",4323,"Table fat, averaged",4.729
75204982,"Beans, string, cooked, from frozen, NS as to color, fat added in cooking, NS as to type of fat",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204983,"Beans, string, cooked, from canned, NS as to color, fat added in cooking, NS as to type of fat",2047,"Salt, table",0.4
75204983,"Beans, string, cooked, from canned, NS as to color, fat added in cooking, NS as to type of fat",4323,"Table fat, averaged",4.729
75204983,"Beans, string, cooked, from canned, NS as to color, fat added in cooking, NS as to type of fat",11056,"Beans, snap, green, canned, regular pack, drained solids",153
75204990,"Beans, string, cooked, NS as to form, NS as to color, fat not added in cooking",2047,"Salt, table",1
75204990,"Beans, string, cooked, NS as to form, NS as to color, fat not added in cooking",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204991,"Beans, string, cooked, from fresh, NS as to color, fat not added in cooking",2047,"Salt, table",1
75204991,"Beans, string, cooked, from fresh, NS as to color, fat not added in cooking",11053,"Beans, snap, green, cooked, boiled, drained, without salt",125
75204992,"Beans, string, cooked, from frozen, NS as to color, fat not added in cooking",2047,"Salt, table",1
75204992,"Beans, string, cooked, from frozen, NS as to color, fat not added in cooking",11061,"Beans, snap, green, frozen, cooked, boiled, drained without salt",135
75204993,"Beans, string, cooked, from canned, NS as to color, fat not added in cooking",2047,"Salt, table",0.4
75204993,"Beans, string, cooked, from canned, NS as to color, fat not added in cooking",11056,"Beans, snap, green, canned, regular pack, drained solids",153
75205000,"Beans, string, cooked, NS as to form, NS as to color, NS as to fat added in cooking",2047,"Salt, table",1
