DRXFDCD,DRXFCLD,parent_foodcode,parent_desc,Similarity
12350000.0,"DIP, SOUR CREAM BASE (INCLUDE BUTTERMILK-TYPE DIP)",53341500.0,"Pie, buttermilk",0.549
28150650.0,"Fish, breaded, or fish sticks, with pasta, vegetable and dessert (frozen meal)",28140320.0,"Chicken and noodles with vegetable, dessert, frozen meal",0.547
53105100.0,"CAKE,CHOC,DEVILS FOOD/FUDGE,STNDRD MIX, W/O ICING",53105270.0,"Cake or cupcake, chocolate, devil's food or fudge, with icing or filling",0.545
71508060.0,"WHITE POT, BAKED, STUFD W/ BACON&CHEESE, PEEL EATEN",71507020.0,"Potato, baked, peel not eaten, with cheese",0.543
53105200.0,"CAKE,CHOC,DEVIL'S FOOD/FUDGE,STNDRD MIX,W/ICING",53105270.0,"Cake or cupcake, chocolate, devil's food or fudge, with icing or filling",0.541
27146010.0,"CHICKEN OR TURKEY W/ BBQ SAUCE (MIXTURE), SKIN NOT EATEN",27243000.0,"Chicken or turkey and rice, no sauce",0.541
11710951.0,"CARNATION FOLLOW-UP,W/ IRON,INFANT FORMULA,READY-TO-FEED",11710661.0,"Infant formula, ready-to-feed (Enfamil A.R.)",0.54
56201072.0,"GRITS,CKD,CORN/HOMINY,W/ CHEESE,REG,FAT ADDED",75217490.0,"Hominy, cooked, NS as to fat added in cooking",0.539
25221840.0,"TURKEY BREAKFAST SAUSAGE, BULK",25221830.0,Turkey or chicken sausage,0.539
56201071.0,"GRITS,CKD,CORN/HOMINY,W/ CHEESE,REG,FAT NOT ADDED",75217490.0,"Hominy, cooked, NS as to fat added in cooking",0.539
22605010.0,"BACON, FORMED, LEAN MEAT ADDED, COOKED",22600100.0,"Bacon, NS as to type of meat, cooked",0.538
53121060.0,"CAKE, YELLOW, HOMEMADE, NS AS TO ICING",53121270.0,"Cake or cupcake, yellow, with icing or filling",0.537
53121160.0,"CAKE, YELLOW, W/O ICING, HOMEMADE",53121270.0,"Cake or cupcake, yellow, with icing or filling",0.537
53121260.0,"CAKE, YELLOW, W/ ICING, HOMEMADE",53121270.0,"Cake or cupcake, yellow, with icing or filling",0.537
50010000.0,"FLOUR, WHITE (INCLUDE FLOUR, NFS)",55502000.0,Flour and water gravy,0.537
57214100.0,FROSTED WHEAT BITES,57216000.0,"Cereal, frosted rice",0.537
56201061.0,"GRITS,CKD,CORN/HOMINY,W/ CHEESE,NS TYPE,FAT NOT ADDED",75217490.0,"Hominy, cooked, NS as to fat added in cooking",0.536
56201062.0,"GRITS,CKD,CORN/HOMINY,W/ CHEESE,NS TYPE,FAT ADDED",75217490.0,"Hominy, cooked, NS as to fat added in cooking",0.536
51320530.0,"ROLL, ""WHOLE"" WHEAT, HOME RECIPE/BAKERY",51300140.0,"Bread, whole wheat, made from home recipe or purchased at bakery",0.535
92520910.0,"LEMONADE, LOW CALORIE",93301213.0,Vodka and lemonade,0.535
35002000.0,"SCRAMBLED EGGS, BACON, HOME FRIED POT (FRZ MEAL)",32400200.0,"Egg white, omelet, scrambled, or fried, with meat",0.535
11521000.0,"Milk, malted, unfortified, chocolate, made with milk",11511000.0,"Chocolate milk, NFS",0.534
21603000.0,"BEEF, PASTRAMI (BEEF, SMOKED, SPICED)",25221215.0,"Pastrami, NFS",0.532
21500110.0,"GROUND BEEF,MEATBALLS, MEAT ONLY, NS AS TO REG/LEAN",20000200.0,"Ground meat, NFS",0.532
91200020.0,"SUGAR REPLACEMENT, SACCHARIN-BASED, DRY PWD",81106010.0,"Butter replacement, powder",0.532
75340120.0,"VEG COMBO (BROC, CAR, CORN, CAULIFL),CKD, FAT ADDED",75330060.0,"Broccoli and cauliflower, cooked, fat added",0.532
57307600.0,"Mini-Swirlz Cinnamon Bun Cereal, Kellogg's",57344025.0,Cereal (Kellogg's Special K Cinnamon Pecan),0.531
33201110.0,"SCRAMBLED EGG, CHOLESTEROL-FREE, W/ CHEESE",53116390.0,"Cake, pound, reduced fat, cholesterol free",0.53
11525000.0,"Milk, malted, fortified, natural flavor, made with milk",11526000.0,"Milk, malted",0.529
57160000.0,Curves Fruit and Nut Crunch Cereal,57120000.0,Cereal (Quaker Cap'n Crunch's Peanut Butter Crunch),0.529
58101400.0,"SOFT TACO W/ BEEF,CHEESE,& LETTUCE(INCL TACO BELL)",58101345.0,Soft taco with meat,0.529
11527000.0,"MILK, MALTED, FORTIFIED, (INCL OVALTINE)",11526000.0,"Milk, malted",0.528
54401150.0,"SALTY SNACKS,CORN/CORNMEAL BASE,TORTILLA,LOWFAT,BKD",52215100.0,"Tortilla, corn",0.528
11830500.0,"MILK BEV POWDER W/ NFD MILK, LOW CAL, DRY, CHOC",11100000.0,"Milk, NFS",0.528
56201700.0,"Cornstarch with milk, eaten as a cereal (2 tbsp cornstarch in 2-1/2 cups milk)",58118110.0,"Cornstarch coconut dessert, Puerto Rican style",0.526
56201081.0,"GRITS,CKD,CORN/HOMINY,W/ CHEESE,QUICK,FAT NOT ADDED",75217490.0,"Hominy, cooked, NS as to fat added in cooking",0.525
56201082.0,"GRITS,CKD,CORN/HOMINY,W/ CHEESE,QUICK,FAT ADDED",75217490.0,"Hominy, cooked, NS as to fat added in cooking",0.525
11710953.0,"CARNATION FOLLOW-UP, W/ IRON, INFANT FORMULA, FR POWDER",11710636.0,"Infant formula, powder, made with water, NFS (Enfamil Infant)",0.525
27510540.0,"DOUBLE HAMBURGER W/TOMATO & OR CATSUP, ON BUN",27510659.0,"Double hamburger, on wheat bun, 2 large patties",0.524
51121040.0,"BREAD, GARLIC, TOASTED (INCLUDE TEXAS TOAST)",51806020.0,"Bread, rice, toasted",0.524
54401050.0,"SALTY SNACKS, CORN OR CORNMEAL, CORN PUFFS, TWISTS",82102000.0,Corn oil,0.523
92544000.0,"FRUIT-FLAVOR DRINK, FROM UNSWEET PWDR,W/ VIT C,W/ SUGAR",92511015.0,Fruit flavored drink,0.522
92565000.0,"Fruit-flavored sports drink or thirst quencher beverage, low calorie",95323000.0,"Sports drink, low calorie",0.522
11720603.0,"CARNATION ALSOY, W/ IRON, INFANT FORMULA, FROM POWDER",11710636.0,"Infant formula, powder, made with water, NFS (Enfamil Infant)",0.521
83202000.0,"FRENCH DRESSING, LOW CALORIE",83300400.0,"French or Catalina dressing, fat free",0.52
11611000.0,"INSTANT BREAKFAST, FLUID, CANNED",53714500.0,"Breakfast bar, NFS",0.52
51165060.0,"COFFEE CAKE, YEAST, HOMEMADE/PURCH AT A BAKERY",51165000.0,"Coffee cake, yeast type",0.52
64105500.0,"CRANBERRY-WHITE GRAPE JUICE MIXTURE, UNSWEETENED",63203570.0,"Blueberries, frozen, NS as to sweetened or unsweetened",0.519
57319000.0,"100% NATURAL CEREAL, PLAIN, QUAKER",57304100.0,Cereal (Quaker Life),0.519
57100400.0,"Character cereals, TV or movie, General Mills",57303100.0,Cereal (General Mills Kix),0.519
41811910.0,"VEGGIE BURGER/PATTY, MEATLESS, NO BUN",41811890.0,"Vegetarian burger or patty, meatless, no bun",0.518
28310210.0,Chili beef soup,74402010.0,Tomato chili sauce,0.518
27510445.0,"Bacon cheeseburger, 1/3 lb meat, with tomato and/or catsup, on bun",27510155.0,"Cheeseburger, NFS",0.517
71941120.0,"Sweetpotatoes, white, Puerto Rican, boiled",73405000.0,"Sweet potato, boiled, NS as to fat",0.514
57111000.0,Bran Chex,51000400.0,"Roll, bran, NS as to type of bran",0.514
58104310.0,"Chalupa with beans, chicken, cheese, lettuce and tomato",58104340.0,"Gordita, sope, or chalupa with chicken",0.513
91510100.0,"GELATIN POWDER, DIETETIC, DRY",91351010.0,"Syrup, dietetic",0.512
11720601.0,"Good Start Essentials Soy, with iron, infant formula, ready-to-feed (formerly Carnation Alsoy; I-Soyalac)",11720611.0,"Infant formula, ready-to-feed (Gerber Good Start Soy)",0.512
58106915.0,"Pizza with seafood, regular crust",58107100.0,"Pizza, no cheese, thick crust",0.512
11112000.0,"MILK, COW'S, FLUID, NOT WHOLE, NS AS TO % FAT",11111000.0,"Milk, whole",0.509
57100500.0,"Character cereals, TV or movie, Kelloggs",57101000.0,Cereal (Kellogg's All-Bran),0.509
27510320.0,"CHEESEBURGER, 1/4 LB MEAT,W/ TOMATO/CATSUP, BUN",27510155.0,"Cheeseburger, NFS",0.509
11836000.0,"Protein supplement, milk-based, Muscle Milk, powdered, not reconstituted",11121210.0,"Milk, dry, reconstituted, low fat (1%)",0.505
11720703.0,"Next Step Prosobee, with iron, infant formula, prepared from powder (formerly Next Step Soy Toddler Formula)",11720313.0,"Infant formula, powder, made with water, NFS (Enfamil ProSobee)",0.505
27510680.0,"DOUBLE HAMBURGER (1/2 LB MEAT), W/ TOM/CATSUP, BUN",27510659.0,"Double hamburger, on wheat bun, 2 large patties",0.503
58146130.0,Pasta with carbonara sauce,92410110.0,"Carbonated water, sweetened",0.503
41430010.0,"PROTEIN SUPPLEMENT, POWDERED",95201300.0,Nutritional powder mix (EAS Soy Protein Powder),0.503
26100250.0,"FISH STICK OR FILLET, NS AS TO TYPE, BATTERED, FRIED",22101400.0,"Pork chop, battered, fried, NS as to fat eaten",0.502
11830110.0,"COCOA POWDER W/ NFD MILK, LOW CAL SWEETENER, DRY",92130030.0,"Coffee, pre-sweetened with low calorie sweetener",0.501
58104810.0,TAQUITOES,58104900.0,Taquito or flauta with egg,0.498
56201060.0,"GRITS,CKD,CORN/HOMINY,W/CHEESE,NS TYPE,NS FAT ADDED",75217490.0,"Hominy, cooked, NS as to fat added in cooking",0.498
92530910.0,LEMONADE W/ VITAMIN C ADDED,93301213.0,Vodka and lemonade,0.497
75440170.0,"VEGETABLE STICKS, BREADED(INCL CORN,CARROT,GR BEAN)",51135000.0,"Bread, vegetable",0.496
53544450.0,POWERBAR (FORTIFIED HIGH ENERGY BAR),53720300.0,Nutrition bar (PowerBar),0.495
56202970.0,"Oatmeal, cooked, quick (1 or 3 minutes), NS as to fat added in cooking",56203066.0,"Oatmeal, regular or quick, made with milk, no added fat",0.495
54402500.0,"Salty snacks, wheat- and corn-based chips",93301139.0,Salty Dog,0.495
28340520.0,"Chicken soup, canned, undiluted",24198570.0,"Chicken, canned, meat only",0.495
58403020.0,"Chicken noodle soup, canned, undiluted",58403010.0,"Chicken or turkey noodle soup, canned or ready-to-serve",0.494
24198700.0,"CHICKEN PATTY/FILLET/TENDERS, BREADED, COOKED",24198677.0,"Chicken fillet, breaded",0.494
11836100.0,"Protein supplement, milk-based, Muscle Milk Light, powdered, not reconstituted",11121210.0,"Milk, dry, reconstituted, low fat (1%)",0.493
58112110.0,"DIM SUM, MEAT FILLED (INCL SHRIMP, PORK, HAM)",54406200.0,Shrimp chips,0.493
11552200.0,ORANGE JULIUS,61119010.0,"Orange, raw",0.491
27250510.0,FISH CAKE (KAMABOKO) TEMPURA,75440200.0,Vegetable tempura,0.491
11522000.0,"Milk, malted, unfortified, natural flavor, made with milk",11526000.0,"Milk, malted",0.485
33201010.0,"SCRAMBLED EGGS, FROM CHOLESTEROL-FREE FROZEN MIX",53116390.0,"Cake, pound, reduced fat, cholesterol free",0.485
51151060.0,"ROLL, WHITE, SOFT, HOMEMADE/PURCH AT A BAKERY",51101050.0,"Bread, white, made from home recipe or purchased at a bakery",0.484
57245000.0,"JUST RIGHT FRUIT & NUT CEREAL (W/ RAISINS, DATES, NUTS)",57231200.0,"Cereal (Post Great Grains Raisins, Dates, and Pecans)",0.484
71301020.0,"WHITE POTATO, COOKED, W/ CHEESE (INCL AU GRATIN)",31108100.0,"Egg, white, cooked, NS as to fat",0.48
54420100.0,"ORIENTAL PARTY MIX, W/ PEANUTS, SESAME STICKS, ETC",82107000.0,Sesame oil,0.479
58161110.0,RICE CASSEROLE W/ CHEESE (INCLUDE RISOTTO),32105190.0,"Egg casserole with bread, cheese, milk and meat",0.478
11830900.0,"PROTEIN SUPPLEMENT, MILK BASED, DRY POWDER",95201300.0,Nutritional powder mix (EAS Soy Protein Powder),0.478
41440020.0,"ENSURE W/ FIBER, LIQUID",11710805.0,"Infant formula, with fiber, NS as to form (PediaSure Fiber)",0.477
57301100.0,KABOOM CEREAL,57000100.0,"Cereal, oat, NFS",0.477
28345140.0,"CHICKEN SOUP, CREAM OF, CANNED, UNDILUTED",24198570.0,"Chicken, canned, meat only",0.476
33102010.0,"SCRAMBLED EGGS, FROM POWDERED MIXTURE",75365000.0,"Vegetable mixture, dried",0.474
33301010.0,"SCRAMBLED EGGS, FROM PACKAGED LIQUID MIXTURE",42106020.0,"Coconut, packaged",0.471
56201010.0,"GRITS, CKD, CORN/HOMINY, REGULAR, NO FAT",75217520.0,"Hominy, cooked",0.467
11830170.0,"COCOA, WHEY, LO CAL SWEETNER MIX, NOT RECONST",11825000.0,"Whey, sweet, dry",0.467
58407040.0,"INSTANT SOUP, RICE (INCLUDE MEAT/CHICKEN FLAVOR)",56203170.0,"Oatmeal, instant, other flavors, NS as to fat",0.467
83112960.0,PEPPERCORN DRESSING,75303021.0,"Corn with peppers, red or green, cooked, made with oil",0.466
92560000.0,FRUIT-FLAVORED THIRST QUENCHER BEVERAGE,92306100.0,Corn beverage,0.466
12220000.0,"WHIPPED TOPPING, NONDAIRY, NS AS TO CND/FRZ/POWDER",12220200.0,Whipped topping,0.466
92531020.0,"ORANGE BREAKFAST DRINK, FROM FROZEN CONCENTRATE",92900300.0,"Sports drink, dry concentrate, not reconstituted",0.465
51000250.0,"ROLL, HOMEMADE/PURCH AT A BAKERY, NS AS TO FLOUR",51000180.0,"Bread, made from home recipe or purchased at a bakery, NS as to major flour",0.458
11516000.0,"COCOA, WHEY, LO CAL SWEETNER MIX, LOWFAT MILK ADDED",11825000.0,"Whey, sweet, dry",0.458
57403100.0,"TOASTIES, POST",57306800.0,Cereal (Malt-O-Meal Tootie Fruities),0.457
54401010.0,"SALTY SNACKS, CORN / CORNMEAL BASE, NUT /NUG, TSTD",56201515.0,"Cornmeal mush, NS as to fat",0.457
58302060.0,"SPAG W/ BEEF, TOM-BASED SAUCE, LOWFAT, RED SODIUM, FRZ, DIET",14206010.0,"Cheese, cottage, lowfat, low sodium",0.456
54203010.0,"CRACKERS, TOAST THINS (RYE/WHEAT/WHITE), LOW SODIUM",54204020.0,"Crackers, wheat, reduced sodium",0.455
75652020.0,"Vegetable beef soup, canned, undiluted",75652030.0,"Vegetable beef soup, canned, prepared with milk",0.454
75340140.0,"VEG COMBO(GR BEAN,BROC,ONION,MUSHROOM(COOKED,NO FAT",75219020.0,"Mushrooms, NS as to form, cooked",0.454
92553000.0,"FRUIT-FLAVORED THIRST QUENCHER BEVERAGE, LOW CAL",92306100.0,Corn beverage,0.454
57126500.0,"Cocoa Blasts, Quaker",57327450.0,Cereal (Quaker Toasted Oat Bran),0.453
26100240.0,"FISH STICK/FILLET, NS TYPE, FLOURED/BREADED, FRIED",22300150.0,"Ham, breaded or floured, fried, NS as to fat eaten",0.452
28141300.0,"CHICKEN W/RICE & VEG, REDUCED FAT&SODIUM(DIET FROZ)",41420350.0,"Soy sauce, reduced sodium",0.451
26107150.0,"CATFISH, BATTERED, FRIED (INCLUDE BULLHEAD)",26107141.0,"Catfish, coated, fried, made with butter",0.449
53430250.0,Crepe suzette,55400010.0,"Crepe, NFS",0.449
14100100.0,"CHEESE, NATURAL, NFS",14010000.0,"Cheese, NFS",0.447
57232100.0,HEALTHY CHOICE ALMOND CRUNCH CEREAL W/ RAISINS,57330010.0,Cereal (Kellogg's Raisin Bran Crunch),0.447
11560020.0,"MILK DRINK, WHEY&MILK-BASE, NOT CHOC (INCL YOO-HOO)",11100000.0,"Milk, NFS",0.445
58146110.0,PASTA W/ MEAT SAUCE (INCLUDE AMER CHOP SUEY),27360080.0,"Chow mein or chop suey, NS as to type of meat, with noodles",0.444
53118350.0,"CAKE, SWEETPOTATO, W/ ICING (INCL WITH GLAZE)",73102240.0,"Carrots, cooked, NS as to form, glazed",0.443
28110500.0,"BEEF,SLICED,W/GRAVY,BARLEY&WILD RICE,VEG (FRZ MEAL)",56200390.0,"Barley, NS as to fat",0.438
11830810.0,"INSTANT BFAST,PWDR,SWT W/ LO CAL SWT,NOT RECONSTUT",92103000.0,"Coffee, instant, reconstituted",0.437
25230790.0,"TURKEY HAM, SLICED, XTRA LEAN, PKG'D, DELI",24201000.0,"Turkey, NFS",0.436
57103050.0,Amaranth Flakes,57207000.0,"Cereal, bran flakes",0.433
93401300.0,"WINE, COOKING (ASSUME COOKED)",23332100.0,"Opossum, cooked",0.431
95341000.0,FUZE Slenderize fortified low calorie fruit juice beverage,92511250.0,"Fruit juice beverage, 40-50% juice, citrus",0.43
25220010.0,"COLD CUT, NFS",27560910.0,"Cold cut sumarine sandwich, with cheese, lettuce, tomato and spread",0.429
71703000.0,"Stewed potatoes, Mexican style (Papas guisadas)",27141050.0,"Stewed chicken with tomato-based sauce, Mexican style",0.428
57148600.0,"HARMONY CEREAL, GEN MILLS",57305100.0,Cereal (General Mills Lucky Charms),0.423
11514500.0,"COCOA W/ WHEY, LO CAL SWEETNR, FORTIFD, WATER ADDED",11825000.0,"Whey, sweet, dry",0.42
58109000.0,"ITALIAN PIE, MEATLESS (INCL PRIAZZO FLORENTINE)",91601000.0,Italian Ice,0.418
57128880.0,"COMMON SENSE OAT BRAN CEREAL, PLAIN",56208520.0,"Oat bran cereal, cooked, NS as to fat",0.418
32105130.0,"EGG OMELET/SCR EGG,W/ONIONS, PEP, TOM & MUSHROOMS",75115000.0,"Mushrooms, raw",0.416
41436000.0,"Nutritional supplement for people with diabetes, liquid",95120050.0,"Nutritional drink or shake, liquid, soy-based",0.412
11541100.0,"Milk shake, homemade or fountain-type, NS as to flavor",11541120.0,"Milk shake, home recipe, flavors other than chocolate",0.411
27510690.0,"DOUBLE HAMBURGER,1/2 LB MEAT,W/MAYO&TOM/CATSUP,BUN",27510659.0,"Double hamburger, on wheat bun, 2 large patties",0.41
71101150.0,"White potato skins, with adhering flesh, baked",71411100.0,"Potato skins, NFS",0.403
57308300.0,MULTI BRAN CHEX,51000400.0,"Roll, bran, NS as to type of bran",0.398
28345040.0,"CHICKEN/TURKEY SOUP, CM OF, CAN, RED SOD, UNDILUTED",27347100.0,Chicken or turkey pot pie,0.394
57319500.0,"Sun Country 100% Natural Granola, with Almonds",42100100.0,"Almonds, NFS",0.393
57316750.0,"Oh's, Fruitangy, Quaker",57302100.0,Cereal (Quaker King Vitaman),0.388
41601120.0,"BEAN SOUP W/ VEG, RICE, & PORK (INCL CAMPBELL'S CHU",58160140.0,Rice with beans and pork,0.386
92306020.0,"TEA, HERB, PRESWEET W/ SUG",92305910.0,"Tea, iced, instant, green, pre-sweetened with sugar",0.382
81302020.0,BEARNAISE SAUCE,23323500.0,"Bear, cooked",0.374
92106000.0,"Coffee, acid neutralized, from powdered instant",12210400.0,"Coffee creamer, powder",0.369
75340100.0,"VEG COMBO (BROC, CAR, CORN, CAULI),CKD,NS AS TO FAT",75330080.0,"Broccoli, cauliflower and carrots, cooked, no added fat",0.36
54401210.0,"SALTY SNACKS, CORN BASED/CHEESE PUFFS & TWISTS, LOWFAT",14650150.0,Cheese sauce made with lowfat cheese,0.358
25220510.0,Capicola,93301032.0,Cape Cod,0.356
71703040.0,"STEWED POT W/TOM,MEXICAN(PAPAS GUISADAS CON TOMATE)",27141050.0,"Stewed chicken with tomato-based sauce, Mexican style",0.355
11831500.0,"NUTRIENT SUPPLEMENT,MILK-BASE,HIGH PROT,NOT RECONST",11120000.0,"Milk, dry, reconstituted, NS as to fat content",0.351
26100230.0,"FISH STICK/FILLET, NS TYPE, BREADED/BATTERED, BAKED",24198677.0,"Chicken fillet, breaded",0.344
41610100.0,"White bean soup, Puerto Rican style (Sopon de habichuelas blancas)",56205410.0,"Rice, white, cooked with fat, Puerto Rican style",0.343
71501055.0,"WHIT POT, FR, MASH, W/ SR CM/CM CH & FAT",71501000.0,"Potato, mashed, NFS",0.332
53105600.0,"CAKE,CHOC/DVL FD, PUDD MIX, LITE RECIPE, W/ ICING",53105500.0,"Cake, chocolate, with icing, diet",0.321
53120400.0,"Cake, white, eggless, lowfat",31108100.0,"Egg, white, cooked, NS as to fat",0.319
93301180.0,MIXED DRINKS (FOR RECIPE MODIFICATIONS),42110000.0,"Mixed nuts, NFS",0.305
57321700.0,"Optimum, Nature's Path",57321900.0,Cereal (Nature's Path Organic Flax Plus),0.297
81324000.0,Lecithin,53118550.0,"Cake, tres leche",0.296
28143220.0,"CHICKEN IN BBQ SCE,W/RICE,VEG&DES,RED FAT&SODIUM,FRZ,DIET",25221855.0,"Turkey or chicken sausage, reduced sodium",0.257
43105200.0,"PSYLLIUM SEED, HUSKS",43107000.0,Mixed seeds,0.226
83210250.0,"CRMY DRSG W/SOUR CRM&/BUTTRMILK&OIL,RED CAL,NOCHOC",53341500.0,"Pie, buttermilk",0.192
75200600.0,"ALGAE, DRIED (INCLUDE SPIRULINA)",53520600.0,"Cruller, NFS",0.185
83210200.0,"CRMY DRSG W/SOUR CRM&/BTTRMILK,RED CAL,NOFAT/CHOL",91703400.0,Whatchamacallit,0.166
